,price,year,mileage,clusters,cluster
2303,16200,2019,34122.0,1,purple
2304,6998,2015,43651.0,1,purple
2305,14700,2020,15387.0,1,purple
2306,19000,2020,264.0,1,purple
2307,7500,2016,58126.0,2,dark purple
2308,7998,2015,62921.0,2,dark purple
2309,10999,2015,43279.0,1,purple
2310,2900,2012,117844.0,0,pink
2311,8495,2015,45043.0,1,purple
2312,19925,2016,42837.0,1,purple
2313,9500,2018,42782.0,1,purple
2314,12750,2015,24629.0,1,purple
2315,22800,2015,35902.0,1,purple
2316,11621,2015,12840.0,1,purple
2317,11590,2015,63933.0,2,dark purple
2318,4700,2012,100079.0,2,dark purple
2319,11390,2015,37953.0,1,purple
2320,14500,2017,8677.0,1,purple
2321,12000,2020,11583.0,1,purple
2322,15000,2020,14320.0,1,purple
2323,7500,2016,19723.0,1,purple
2324,28000,2018,29554.0,1,purple
2325,17500,2018,39309.0,1,purple
2326,18000,2018,34951.0,1,purple
2327,13200,2018,35870.0,1,purple
2328,17000,2018,44423.0,1,purple
2329,6700,2012,92982.0,2,dark purple
2330,23300,2018,36844.0,1,purple
2331,26800,2018,33605.0,1,purple
2332,18200,2018,28009.0,1,purple
2333,18700,2018,41366.0,1,purple
2334,12900,2016,98354.0,2,dark purple
2335,16000,2018,39598.0,1,purple
2336,19400,2020,21009.0,1,purple
2337,10900,2018,28880.0,1,purple
2338,15800,2018,28626.0,1,purple
2339,19800,2020,14850.0,1,purple
2340,19000,2018,41096.0,1,purple
2341,18000,2020,12748.0,1,purple
2342,19800,2020,14531.0,1,purple
2343,19700,2020,15931.0,1,purple
2344,20100,2020,10875.0,1,purple
2345,19700,2019,31172.0,1,purple
2346,23400,2019,16248.0,1,purple
2347,23300,2019,18137.0,1,purple
2348,17500,2019,25664.0,1,purple
2349,17100,2019,31026.0,1,purple
2350,15800,2019,41287.0,1,purple
2351,13600,2019,43612.0,1,purple
2352,14400,2019,29545.0,1,purple
2353,19800,2019,24303.0,1,purple
2354,17200,2019,29661.0,1,purple
2355,20300,2019,18857.0,1,purple
2356,20500,2019,14470.0,1,purple
2357,16500,2019,42364.0,1,purple
2358,16000,2019,37108.0,1,purple
2359,14600,2019,26432.0,1,purple
2360,16300,2019,24174.0,1,purple
2361,15400,2019,30756.0,1,purple
2362,15800,2019,32473.0,1,purple
2363,15800,2019,22947.0,1,purple
2364,21400,2018,17127.0,1,purple
2365,15300,2019,20793.0,1,purple
2366,20100,2019,32519.0,1,purple
2367,11300,2019,26930.0,1,purple
2368,10700,2019,40839.0,1,purple
2369,16000,2018,44732.0,1,purple
2370,16600,2019,19292.0,1,purple
2371,15800,2019,24155.0,1,purple
2372,11600,2019,33369.0,1,purple
2373,15000,2017,28918.0,1,purple
2374,17600,2019,21623.0,1,purple
2375,36300,2017,16224.0,1,purple
2376,15600,2019,26406.0,1,purple
2377,14000,2017,27790.0,1,purple
2378,16600,2019,19182.0,1,purple
2379,12600,2017,11837.0,1,purple
2380,20900,2019,21774.0,1,purple
2381,12700,2017,17738.0,1,purple
2382,15600,2019,27206.0,1,purple
2383,18900,2019,20508.0,1,purple
2384,15700,2019,24987.0,1,purple
2385,21900,2019,21273.0,1,purple
2386,21700,2019,23863.0,1,purple
2387,14600,2016,31566.0,1,purple
2388,12000,2019,25261.0,1,purple
2389,21000,2019,20628.0,1,purple
2390,12500,2017,48765.0,1,purple
2391,15900,2019,30645.0,1,purple
2392,11800,2017,60158.0,2,dark purple
2393,9900,2019,39985.0,1,purple
2394,10600,2018,39208.0,1,purple
2395,10100,2018,45080.0,1,purple
2396,13300,2018,39247.0,1,purple
2397,10100,2018,46382.0,1,purple
2398,10300,2018,39893.0,1,purple
2399,10300,2018,41203.0,1,purple
2400,10300,2018,40648.0,1,purple
2401,24000,2018,31551.0,1,purple
2402,10400,2018,38761.0,1,purple
2403,10200,2018,42838.0,1,purple
2404,9500,2018,41557.0,1,purple
2405,10500,2018,41136.0,1,purple
2406,10500,2018,41141.0,1,purple
2407,3500,2016,115716.0,0,pink
2408,9300,2018,52260.0,2,dark purple
2409,14100,2016,22041.0,1,purple
2410,2425,2012,161836.0,0,pink
2411,925,2012,83720.0,2,dark purple
2412,11000,2016,37605.0,1,purple
2413,11000,2016,63738.0,2,dark purple
2414,2100,2013,155704.0,0,pink
2416,20400,2018,24143.0,1,purple
2417,375,2017,0.0,1,purple
2418,3000,2015,132655.0,0,pink
2419,15100,2017,28079.0,1,purple
2420,4000,2015,74906.0,2,dark purple
2421,19500,2017,53155.0,1,purple
2422,22600,2017,94258.0,2,dark purple
2423,6500,2014,65620.0,2,dark purple
2424,11800,2012,92878.0,2,dark purple
2425,20500,2017,25918.0,1,purple
2426,14200,2018,37830.0,1,purple
2427,22000,2018,13875.0,1,purple
2428,16200,2018,6024.0,1,purple
2429,4800,2016,76789.0,2,dark purple
2430,16000,2018,30409.0,1,purple
2431,14300,2018,44864.0,1,purple
2432,16800,2019,42397.0,1,purple
2433,11900,2018,16778.0,1,purple
2434,3000,2015,99767.0,2,dark purple
2435,15000,2019,34692.0,1,purple
2436,15200,2019,30721.0,1,purple
2437,18000,2017,53376.0,2,dark purple
2438,22700,2016,21282.0,1,purple
2439,3800,2015,81699.0,2,dark purple
2440,5475,2018,33048.0,1,purple
2441,11400,2018,10372.0,1,purple
2442,28100,2018,8889.0,1,purple
2443,3500,2017,127780.0,0,pink
2444,15200,2016,59640.0,2,dark purple
2445,1950,2015,83975.0,2,dark purple
2446,13400,2016,46178.0,1,purple
2447,12500,2018,34460.0,1,purple
2448,16500,2018,30594.0,1,purple
2449,16500,2018,39817.0,1,purple
2450,16500,2018,40419.0,1,purple
2451,13900,2018,35493.0,1,purple
2452,13900,2018,37073.0,1,purple
2453,1500,2013,98384.0,2,dark purple
2454,16500,2018,34640.0,1,purple
2455,13900,2018,38760.0,1,purple
2456,16500,2018,34841.0,1,purple
2457,13900,2018,35065.0,1,purple
2458,12400,2018,37741.0,1,purple
2459,13000,2018,27488.0,1,purple
2460,16500,2018,37452.0,1,purple
2461,13900,2018,39797.0,1,purple
2462,16500,2018,36714.0,1,purple
2463,13900,2018,36207.0,1,purple
2464,13900,2018,38563.0,1,purple
2465,13900,2018,39885.0,1,purple
2466,12100,2018,41852.0,1,purple
2467,16500,2018,39454.0,1,purple
2468,16500,2018,40203.0,1,purple
2469,13900,2018,34547.0,1,purple
2470,3700,2015,75858.0,2,dark purple
2471,18800,2019,31123.0,1,purple
2472,9200,2018,33808.0,1,purple
2473,30100,2019,30599.0,1,purple
2474,9200,2018,33931.0,1,purple
2475,11100,2019,40359.0,1,purple
2476,13900,2018,44313.0,1,purple
2477,9100,2018,33078.0,1,purple
2478,22800,2019,24320.0,1,purple
2479,13900,2018,42502.0,1,purple
2480,12600,2019,33497.0,1,purple
2481,9200,2018,39577.0,1,purple
2482,12100,2019,36974.0,1,purple
2483,9200,2018,41220.0,1,purple
2484,2300,2019,0.0,1,purple
2485,13900,2018,41539.0,1,purple
2486,9500,2019,19646.0,1,purple
2487,13900,2018,39924.0,1,purple
2488,1700,2019,33279.0,1,purple
2489,13900,2018,40259.0,1,purple
2490,10400,2019,25264.0,1,purple
2491,9200,2018,35677.0,1,purple
2492,7400,2019,35511.0,1,purple
2493,9200,2018,33027.0,1,purple
2494,7800,2019,23609.0,1,purple
2495,9200,2018,34553.0,1,purple
2496,9200,2018,31594.0,1,purple
2497,9200,2018,32557.0,1,purple
2498,9200,2018,31371.0,1,purple
